,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,Date,Lockdown,Public Health Measures,Governance and socio-economic measures,Humanitarian exemption,Social distancing,Movement restrictions
46,15/02/2020,15,2,2020,0,1,France,FR,FRA,66987244.0,2020-02-15,0.0,0.0,3.0,0.0,0.0,0.0
47,16/02/2020,16,2,2020,0,0,France,FR,FRA,66987244.0,2020-02-16,0.0,0.0,4.0,0.0,0.0,0.0
48,17/02/2020,17,2,2020,1,0,France,FR,FRA,66987244.0,2020-02-17,0.0,0.0,5.0,0.0,0.0,0.0
49,18/02/2020,18,2,2020,0,0,France,FR,FRA,66987244.0,2020-02-18,0.0,0.0,6.0,0.0,0.0,0.0
50,19/02/2020,19,2,2020,0,0,France,FR,FRA,66987244.0,2020-02-19,0.0,0.0,7.0,0.0,0.0,0.0
51,20/02/2020,20,2,2020,0,0,France,FR,FRA,66987244.0,2020-02-20,0.0,0.0,8.0,0.0,0.0,0.0
52,21/02/2020,21,2,2020,0,0,France,FR,FRA,66987244.0,2020-02-21,0.0,0.0,9.0,0.0,0.0,0.0
53,22/02/2020,22,2,2020,0,0,France,FR,FRA,66987244.0,2020-02-22,0.0,0.0,10.0,0.0,0.0,0.0
54,23/02/2020,23,2,2020,0,0,France,FR,FRA,66987244.0,2020-02-23,0.0,0.0,11.0,0.0,0.0,0.0
55,24/02/2020,24,2,2020,0,0,France,FR,FRA,66987244.0,2020-02-24,0.0,0.0,12.0,0.0,0.0,0.0
56,25/02/2020,25,2,2020,0,0,France,FR,FRA,66987244.0,2020-02-25,0.0,0.0,13.0,0.0,0.0,0.0
57,26/02/2020,26,2,2020,2,0,France,FR,FRA,66987244.0,2020-02-26,0.0,0.0,14.0,0.0,0.0,0.0
58,27/02/2020,27,2,2020,3,1,France,FR,FRA,66987244.0,2020-02-27,0.0,0.0,15.0,0.0,0.0,0.0
59,28/02/2020,28,2,2020,21,0,France,FR,FRA,66987244.0,2020-02-28,0.0,0.0,16.0,0.0,0.0,0.0
60,29/02/2020,29,2,2020,19,0,France,FR,FRA,66987244.0,2020-02-29,0.0,0.0,17.0,0.0,1.0,0.0
61,01/03/2020,1,3,2020,43,0,France,FR,FRA,66987244.0,2020-03-01,0.0,0.0,18.0,0.0,2.0,0.0
62,02/03/2020,2,3,2020,30,0,France,FR,FRA,66987244.0,2020-03-02,0.0,0.0,19.0,0.0,3.0,0.0
63,03/03/2020,3,3,2020,48,1,France,FR,FRA,66987244.0,2020-03-03,0.0,0.0,20.0,0.0,4.0,0.0
64,04/03/2020,4,3,2020,34,1,France,FR,FRA,66987244.0,2020-03-04,0.0,0.0,21.0,0.0,5.0,0.0
65,05/03/2020,5,3,2020,73,0,France,FR,FRA,66987244.0,2020-03-05,0.0,0.0,22.0,0.0,6.0,0.0
66,06/03/2020,6,3,2020,138,3,France,FR,FRA,66987244.0,2020-03-06,0.0,0.0,23.0,0.0,7.0,0.0
67,07/03/2020,7,3,2020,190,2,France,FR,FRA,66987244.0,2020-03-07,0.0,0.0,24.0,0.0,8.0,0.0
68,08/03/2020,8,3,2020,103,1,France,FR,FRA,66987244.0,2020-03-08,0.0,0.0,25.0,0.0,9.0,0.0
69,09/03/2020,9,3,2020,410,9,France,FR,FRA,66987244.0,2020-03-09,0.0,0.0,26.0,0.0,10.0,0.0
70,10/03/2020,10,3,2020,286,11,France,FR,FRA,66987244.0,2020-03-10,0.0,0.0,27.0,0.0,11.0,0.0
71,11/03/2020,11,3,2020,372,3,France,FR,FRA,66987244.0,2020-03-11,0.0,0.0,28.0,0.0,12.0,0.0
72,12/03/2020,12,3,2020,497,15,France,FR,FRA,66987244.0,2020-03-12,0.0,0.0,30.0,0.0,13.0,0.0
73,13/03/2020,13,3,2020,595,13,France,FR,FRA,66987244.0,2020-03-13,0.0,0.0,32.0,0.0,14.0,0.0
74,14/03/2020,14,3,2020,785,18,France,FR,FRA,66987244.0,2020-03-14,0.0,0.0,34.0,0.0,15.0,0.0
75,15/03/2020,15,3,2020,838,12,France,FR,FRA,66987244.0,2020-03-15,0.0,0.0,36.0,0.0,16.0,0.0
76,16/03/2020,16,3,2020,924,36,France,FR,FRA,66987244.0,2020-03-16,0.0,2.0,39.0,0.0,19.0,1.0
77,17/03/2020,17,3,2020,1210,21,France,FR,FRA,66987244.0,2020-03-17,1.0,4.0,42.0,0.0,22.0,2.0
78,18/03/2020,18,3,2020,1097,27,France,FR,FRA,66987244.0,2020-03-18,2.0,7.0,45.0,0.0,25.0,4.0
79,19/03/2020,19,3,2020,1404,69,France,FR,FRA,66987244.0,2020-03-19,3.0,10.0,48.0,0.0,28.0,6.0
80,20/03/2020,20,3,2020,1861,128,France,FR,FRA,66987244.0,2020-03-20,4.0,13.0,51.0,0.0,31.0,8.0
81,21/03/2020,21,3,2020,1617,78,France,FR,FRA,66987244.0,2020-03-21,5.0,16.0,54.0,0.0,34.0,10.0
82,22/03/2020,22,3,2020,1847,112,France,FR,FRA,66987244.0,2020-03-22,6.0,19.0,57.0,0.0,37.0,12.0
83,23/03/2020,23,3,2020,1559,112,France,FR,FRA,66987244.0,2020-03-23,7.0,22.0,60.0,0.0,40.0,14.0
84,24/03/2020,24,3,2020,3838,186,France,FR,FRA,66987244.0,2020-03-24,8.0,26.0,64.0,0.0,43.0,16.0
85,25/03/2020,25,3,2020,2446,240,France,FR,FRA,66987244.0,2020-03-25,9.0,30.0,68.0,0.0,46.0,18.0
86,26/03/2020,26,3,2020,2931,231,France,FR,FRA,66987244.0,2020-03-26,10.0,34.0,72.0,0.0,49.0,20.0
87,27/03/2020,27,3,2020,3922,365,France,FR,FRA,66987244.0,2020-03-27,11.0,38.0,76.0,0.0,52.0,22.0
88,28/03/2020,28,3,2020,3809,299,France,FR,FRA,66987244.0,2020-03-28,12.0,42.0,80.0,0.0,55.0,24.0
89,29/03/2020,29,3,2020,4611,319,France,FR,FRA,66987244.0,2020-03-29,13.0,46.0,84.0,0.0,58.0,26.0
90,30/03/2020,30,3,2020,2599,292,France,FR,FRA,66987244.0,2020-03-30,14.0,50.0,88.0,0.0,61.0,28.0
91,31/03/2020,31,3,2020,4376,418,France,FR,FRA,66987244.0,2020-03-31,15.0,54.0,92.0,0.0,64.0,30.0
92,01/04/2020,1,4,2020,7578,499,France,FR,FRA,66987244.0,2020-04-01,16.0,58.0,96.0,0.0,67.0,32.0
93,02/04/2020,2,4,2020,4861,509,France,FR,FRA,66987244.0,2020-04-02,17.0,62.0,100.0,0.0,70.0,34.0
94,03/04/2020,3,4,2020,2116,471,France,FR,FRA,66987244.0,2020-04-03,18.0,66.0,104.0,0.0,73.0,36.0
95,04/04/2020,4,4,2020,5233,2004,France,FR,FRA,66987244.0,2020-04-04,19.0,70.0,108.0,0.0,76.0,38.0
96,05/04/2020,5,4,2020,4267,1053,France,FR,FRA,66987244.0,2020-04-05,20.0,74.0,112.0,0.0,79.0,40.0
97,06/04/2020,6,4,2020,1873,518,France,FR,FRA,66987244.0,2020-04-06,21.0,78.0,116.0,0.0,82.0,43.0
98,07/04/2020,7,4,2020,3912,833,France,FR,FRA,66987244.0,2020-04-07,22.0,82.0,120.0,0.0,85.0,46.0
99,08/04/2020,8,4,2020,3777,1417,France,FR,FRA,66987244.0,2020-04-08,23.0,86.0,124.0,0.0,88.0,49.0
100,09/04/2020,9,4,2020,3881,541,France,FR,FRA,66987244.0,2020-04-09,24.0,90.0,128.0,0.0,91.0,52.0
101,10/04/2020,10,4,2020,4286,1341,France,FR,FRA,66987244.0,2020-04-10,25.0,94.0,132.0,0.0,94.0,55.0
